source_id,solution_id,designation,ref_epoch,ra,dec,phot_g_mean_mag,duplicated_source
4713424658275847168,1636148068921376768,Gaia DR3 4713424658275847168,2016.0,29.694939353364006,-61.56973866594546,2.8074205,false
2255173119658513408,1636148068921376768,Gaia DR3 2255173119658513408,2016.0,288.13986191145926,67.66194921202765,2.8079169,false
168726523212358272,1636148068921376768,Gaia DR3 168726523212358272,2016.0,58.53304404662457,31.88359461391294,2.8219895,false
6838311796136238976,1636148068921376768,Gaia DR3 6838311796136238976,2016.0,326.76139246141946,-16.128607188133948,2.836813,false
1824534959611831680,1636148068921376768,Gaia DR3 1824534959611831680,2016.0,296.84697410021977,18.53431498544213,2.8368227,false
6875990375999580544,1636148068921376768,Gaia DR3 6875990375999580544,2016.0,305.2529803545091,-14.781406001156812,2.8368742,false
205499655242974464,1636148068921376768,Gaia DR3 205499655242974464,2016.0,75.49223197537926,43.823296688371194,2.847648,false
6674382927491854848,1636148068921376768,Gaia DR3 6674382927491854848,2016.0,309.3921343889334,-47.2912080024033,2.8521497,false
2769202742740232960,1636148068921376768,Gaia DR3 2769202742740232960,2016.0,3.3089703843753013,15.183550741446307,2.8534293,false
3143264535611892096,1636148068921376768,Gaia DR3 3143264535611892096,2016.0,111.78744022702931,8.289146534444166,2.856039,false
1823067317695766784,1636148068921376768,Gaia DR3 1823067317695766784,2016.0,299.6895907690142,19.4922471120651,2.8593628,false
2610370969483589888,1636148068921376768,Gaia DR3 2610370969483589888,2016.0,343.1537089468947,-7.579451402482835,2.8595295,false
4039970797062166400,1636148068921376768,Gaia DR3 4039970797062166400,2016.0,267.4647360322948,-37.0432231563698,2.860071,false
5958043164999014400,1636148068921376768,Gaia DR3 5958043164999014400,2016.0,266.8961644868148,-40.127021345862346,2.8666828,false
2199493438511811712,1636148068921376768,Gaia DR3 2199493438511811712,2016.0,332.7137697826255,58.20128527773775,2.8701382,false
583588100209595776,1636148068921376768,Gaia DR3 583588100209595776,2016.0,133.84799100696154,5.9456285938922715,2.8702028,false
5253347574087339776,1636148068921376768,Gaia DR3 5253347574087339776,2016.0,154.27049434677835,-61.3322788093693,2.8710227,false
2858629802998456576,1636148068921376768,Gaia DR3 2858629802998456576,2016.0,9.832595312681915,30.86050281776377,2.8720777,false
6235406071207202688,1636148068921376768,Gaia DR3 6235406071207202688,2016.0,239.71290472790042,-26.114226866466353,2.8735147,false
5538814190283894656,1636148068921376768,Gaia DR3 5538814190283894656,2016.0,116.31367447237092,-37.96856044058731,2.875049,false
5949437149987478016,1636148068921376768,Gaia DR3 5949437149987478016,2016.0,262.9601503332293,-49.87644249970017,2.8780158,false
4444057469252265984,1636148068921376768,Gaia DR3 4444057469252265984,2016.0,254.41575470820635,9.374984808370574,2.8820894,false
5823248090239625088,1636148068921376768,Gaia DR3 5823248090239625088,2016.0,229.72661750917953,-68.67968528286241,2.882312,false
66714384142368256,1636148068921376768,Gaia DR3 66714384142368256,2016.0,56.87125084725649,24.10493447522506,2.896132,false
229898024422755840,1636148068921376768,Gaia DR3 229898024422755840,2016.0,59.463595170524904,40.0100950978535,2.904279,false
